,click_status,AMP_timestamp,query_term,IP_address,user_agent,cost_per_click,conversions,country,city,devices,date,hour,query_term_list,len_query_term_list,ip_clicks_status
87,1,29/01/15 11:03,"[""totaljerface""]",39.149.70.9,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.17,0,China,Unknown,Windows,29/01/1,11,['totaljerface'],1,1
88,0,29/01/15 11:03,"[""Player 4k""]",81.187.213.164,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.17,0,United Kingdom,Mayfair,Windows,29/01/1,11,['Player 4k'],1,1
89,1,29/01/15 11:03,"[""search"",""goolg"",""Goo QL""]",96.233.168.31,Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:10.0.1) Gecko/20100101 Firefox/10.0.1,0.17,0,United States,Ashfield,X,29/01/1,11,"['search', 'goolg', 'Goo QL']",3,0
90,0,29/01/15 11:04,"[""Hotel BOL are Bali""]",0.218.209.241,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/600.2.5 (KHTML, like Gecko) Version/8.0.2 Safari/600.2.5",0.25,0,Unknown,Unknown,Macintosh,29/01/1,11,['Hotel BOL are Bali'],1,0
91,1,29/01/15 11:04,"[""battle""]",39.149.62.154,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1709.117 Amigo/32.0.1709.117 MRCHROME SOC Safari/537.36",0.17,0,China,Unknown,Windows,29/01/1,11,['battle'],1,0
92,0,29/01/15 11:04,"[""Nyanko Seek""]",8.67.18.220,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,0.17,0,United States,Unknown,Windows,29/01/1,11,['Nyanko Seek'],1,0
93,1,29/01/15 11:04,"[""youtube brasil"",""youtube filme"",""youtube news"",""youtube to mp3"",""youtube world news""]",6.102.197.206,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",0.17,0,United States,Fort Huachuca,Windows,29/01/1,11,"['youtube brasil', 'youtube filme', 'youtube news', 'youtube to mp3', 'youtube world news']",5,0
94,1,29/01/15 11:04,"[""free music"",""grooveshark"",""listen music online""]",84.14.6.6,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.69 Safari/537.36",0.17,0,France,Paris,Windows,29/01/1,11,"['free music', 'grooveshark', 'listen music online']",3,0
95,1,29/01/15 11:04,"[""youtube"",""youtuby"",""Listen on Repeat""]",6.92.240.23,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.5 Safari/537.36",0.17,0,United States,Fort Huachuca,Windows,29/01/1,11,"['youtube', 'youtuby', 'Listen on Repeat']",3,0
96,1,29/01/15 11:04,"[""t mobile com"",""t mobile cell phone family plans"",""t mobile cell phone plans""]",217.80.0.149,"Mozilla/5.0 (Linux; U; Android 4.0.3; en-us; KFTT Build/IML74K) AppleWebKit/537.36 (KHTML, like Gecko) Silk/3.44 like Chrome/37.0.2026.117 Safari/537.36",0.44,0,Germany,Unknown,Linux,29/01/1,11,"['t mobile com', 't mobile cell phone family plans', 't mobile cell phone plans']",3,0
97,1,29/01/15 11:04,"[""blog"",""goolg"",""k google""]",105.103.44.136,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko,0.17,0,Algeria,Ain Defla,Windows,29/01/1,11,"['blog', 'goolg', 'k google']",3,0
98,1,29/01/15 11:04,"[""eyeglasses paypal"",""money send"",""paypal store"",""send money"",""send money online""]",189.7.114.246,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; MASMJS; rv:11.0) like Gecko,0.17,0,Brazil,Novo Hamburgo,Windows,29/01/1,11,"['eyeglasses paypal', 'money send', 'paypal store', 'send money', 'send money online']",5,0
99,0,29/01/15 11:04,"[""blog"",""google"",""googeo""]",80.107.162.23,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,0.17,0,Greece,Athens,Windows,29/01/1,11,"['blog', 'google', 'googeo']",3,0
100,1,29/01/15 11:04,"[""To 3GP"",""Online Video Converter"",""video production""]",199.43.238.251,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0),0.17,0,United States,New York,compatible,29/01/1,11,"['To 3GP', 'Online Video Converter', 'video production']",3,1
101,1,29/01/15 11:04,"[""pediatric job"",""F Craigslist"",""classified new""]",218.91.146.193,Mozilla/5.0 (Windows NT 5.1; rv:35.0) Gecko/20100101 Firefox/35.0,0.22,1,China,Nanjing,Windows,29/01/1,11,"['pediatric job', 'F Craigslist', 'classified new']",3,0
102,1,29/01/15 11:04,"[""To 3GP"",""Online Video Converter"",""video production""]",199.43.238.251,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0),0.17,0,United States,New York,compatible,29/01/1,11,"['To 3GP', 'Online Video Converter', 'video production']",3,1
103,1,29/01/15 11:04,"[""google"",""goolg"",""m google""]",253.123.14.130,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,0.17,0,Unknown,Unknown,Windows,29/01/1,11,"['google', 'goolg', 'm google']",3,1
104,1,29/01/15 11:04,"[""youtube"",""youtuby"",""r youtube""]",13.244.128.128,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.5 Safari/537.36",0.17,0,United States,Norwalk,Windows,29/01/1,11,"['youtube', 'youtuby', 'r youtube']",3,0
105,0,29/01/15 11:04,"[""Addons Chrome""]",95.85.8.58,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",0.17,0,Netherlands,Amsterdam,Windows,29/01/1,11,['Addons Chrome'],1,0
106,1,29/01/15 11:05,"[""twitter"",""just do follow""]",253.159.20.28,Mozilla/5.0 (Windows NT 6.1; rv:35.0) Gecko/20100101 Firefox/35.0,0.17,0,Unknown,Unknown,Windows,29/01/1,11,"['twitter', 'just do follow']",2,0
107,1,29/01/15 11:05,"[""youtube"",""youtuby"",""youtube org""]",115.59.126.219,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36",0.17,0,China,Zhengzhou,Windows,29/01/1,11,"['youtube', 'youtuby', 'youtube org']",3,0
108,1,29/01/15 11:05,"[""booking"",""booking.c"",""booking com hotel""]",248.132.118.165,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.25,0,Unknown,Unknown,Windows,29/01/1,11,"['booking', 'booking.c', 'booking com hotel']",3,0
109,1,29/01/15 11:05,"[""youtube brasil"",""youtube filme"",""youtube news"",""youtube to mp3"",""youtube world news""]",6.92.229.18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36",0.17,0,United States,Fort Huachuca,Windows,29/01/1,11,"['youtube brasil', 'youtube filme', 'youtube news', 'youtube to mp3', 'youtube world news']",5,0
110,1,29/01/15 11:05,"[""pediatric job"",""Craigslist ORG"",""online job""]",217.160.100.119,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36",0.22,1,Germany,Karlsruhe,Windows,29/01/1,11,"['pediatric job', 'Craigslist ORG', 'online job']",3,0
111,1,29/01/15 11:05,"[""image nova""]",73.192.86.2,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.17,0,United States,Orange Park,Windows,29/01/1,11,['image nova'],1,0
112,0,29/01/15 11:05,"[""Sicoes""]",26.145.140.238,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0,0.17,0,United States,Unknown,Windows,29/01/1,11,['Sicoes'],1,0
113,1,29/01/15 11:05,"[""pediatric job"",""F Craigslist"",""online job""]",216.237.217.193,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",0.22,1,United States,High Point,Macintosh,29/01/1,11,"['pediatric job', 'F Craigslist', 'online job']",3,0
114,1,29/01/15 11:05,"[""clip de video""]",255.84.187.139,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.17,0,Unknown,Unknown,Windows,29/01/1,11,['clip de video'],1,0
115,1,29/01/15 11:05,"[""mp3 mobi"",""mp3 org""]",71.31.41.28,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36",0.17,0,United States,Manchester,Windows,29/01/1,11,"['mp3 mobi', 'mp3 org']",2,1
116,1,29/01/15 11:05,"[""Pany Pang""]",16.182.69.100,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0),0.17,0,United States,Palo Alto,compatible,29/01/1,11,['Pany Pang'],1,0
117,0,29/01/15 11:05,"[""search"",""goolg"",""google com""]",199.142.203.157,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.17,0,United States,Fort Collins,Windows,29/01/1,11,"['search', 'goolg', 'google com']",3,0
118,1,29/01/15 11:06,"[""loda""]",27.169.21.191,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,0.17,0,"Korea, Republic of",Unknown,Windows,29/01/1,11,['loda'],1,0
119,1,29/01/15 11:06,"[""apricot complex""]",74.202.59.80,Mozilla/5.0 (Windows NT 6.0; rv:35.0) Gecko/20100101 Firefox/35.0,0.17,0,United States,Unknown,Windows,29/01/1,11,['apricot complex'],1,0
120,1,29/01/15 11:06,"[""sprint wireless"",""sprint"",""sprint wireless phones"",""cell phone"",""smartphone"",""phones review""]",248.124.59.11,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/534.57.7 (KHTML, like Gecko) Version/5.1.7 Safari/534.57.7",1.21,0,Unknown,Unknown,Macintosh,29/01/1,11,"['sprint wireless', 'sprint', 'sprint wireless phones', 'cell phone', 'smartphone', 'phones review']",6,0
121,1,29/01/15 11:06,"[""watch movies online"",""online movies"",""movies online"",""full movies online""]",225.27.168.11,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.21,0,Unknown,Unknown,Windows,29/01/1,11,"['watch movies online', 'online movies', 'movies online', 'full movies online']",4,1
122,1,29/01/15 11:06,"[""Player 4k""]",83.162.21.230,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36",0.17,0,Netherlands,Unknown,Windows,29/01/1,11,['Player 4k'],1,1
123,1,29/01/15 11:06,"[""watch movies online"",""online movies"",""movies online"",""full movies online""]",225.27.168.11,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.21,0,Unknown,Unknown,Windows,29/01/1,11,"['watch movies online', 'online movies', 'movies online', 'full movies online']",4,1
124,1,29/01/15 11:06,"[""watch movies online"",""online movies"",""movies online"",""full movies online""]",225.27.168.11,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.21,0,Unknown,Unknown,Windows,29/01/1,11,"['watch movies online', 'online movies', 'movies online', 'full movies online']",4,1
125,0,29/01/15 11:06,"[""watch movies online"",""online movies"",""movies online"",""full movies online""]",225.27.168.11,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.21,0,Unknown,Unknown,Windows,29/01/1,11,"['watch movies online', 'online movies', 'movies online', 'full movies online']",4,1
126,0,29/01/15 11:06,"[""watch movies online"",""online movies"",""movies online"",""full movies online""]",225.27.168.11,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.21,0,Unknown,Unknown,Windows,29/01/1,11,"['watch movies online', 'online movies', 'movies online', 'full movies online']",4,1
127,0,29/01/15 11:06,"[""watch movies online"",""online movies"",""movies online"",""full movies online""]",225.27.168.11,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.21,0,Unknown,Unknown,Windows,29/01/1,11,"['watch movies online', 'online movies', 'movies online', 'full movies online']",4,1
128,0,29/01/15 11:06,"[""watch movies online"",""online movies"",""movies online"",""full movies online""]",225.27.168.11,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.21,0,Unknown,Unknown,Windows,29/01/1,11,"['watch movies online', 'online movies', 'movies online', 'full movies online']",4,1
129,1,29/01/15 11:06,"[""apricot complex""]",47.66.227.196,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,0.17,0,Germany,Unknown,Windows,29/01/1,11,['apricot complex'],1,0
130,0,29/01/15 11:06,"[""watch movies online"",""online movies"",""movies online"",""full movies online""]",225.27.168.11,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.21,0,Unknown,Unknown,Windows,29/01/1,11,"['watch movies online', 'online movies', 'movies online', 'full movies online']",4,1
131,1,29/01/15 11:06,"[""Player 4k""]",83.162.21.230,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36",0.17,0,Netherlands,Unknown,Windows,29/01/1,11,['Player 4k'],1,1
132,0,29/01/15 11:06,"[""new homepage"",""the news channel"",""E News Online""]",6.98.133.208,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1671.4 Safari/537.36",0.17,0,United States,Fort Huachuca,Windows,29/01/1,11,"['new homepage', 'the news channel', 'E News Online']",3,0
133,0,29/01/15 11:06,"[""youtube brasil"",""youtube filme"",""youtube news"",""youtube to mp3"",""youtube world news""]",74.85.230.151,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36",0.17,0,United States,Chinook,Windows,29/01/1,11,"['youtube brasil', 'youtube filme', 'youtube news', 'youtube to mp3', 'youtube world news']",5,0
134,0,29/01/15 11:06,"[""watch movies online"",""online movies"",""movies online"",""full movies online""]",225.27.168.11,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.21,0,Unknown,Unknown,Windows,29/01/1,11,"['watch movies online', 'online movies', 'movies online', 'full movies online']",4,1
135,0,29/01/15 11:06,"[""watch movies online"",""online movies"",""movies online"",""full movies online""]",225.27.168.11,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.21,0,Unknown,Unknown,Windows,29/01/1,11,"['watch movies online', 'online movies', 'movies online', 'full movies online']",4,1
136,1,29/01/15 11:06,"[""Dilandau Eu""]",95.84.181.23,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36",0.17,0,Russian Federation,Moscow,Windows,29/01/1,11,['Dilandau Eu'],1,0
137,1,29/01/15 11:06,"[""APS Media Agency""]",74.143.240.140,Mozilla/5.0 (Windows NT 6.1; rv:35.0) Gecko/20100101 Firefox/35.0,0.17,0,United States,Bowling Green,Windows,29/01/1,11,['APS Media Agency'],1,1
138,1,29/01/15 11:06,"[""South Park Studio""]",85.204.170.157,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36",0.17,0,Spain,Madrid,Windows,29/01/1,11,['South Park Studio'],1,0
139,1,29/01/15 11:06,"[""search"",""goolg"",""google ps""]",199.45.198.22,Mozilla/5.0 (Windows NT 5.1; rv:13.0) Gecko/20100101 Firefox/13.0.1,0.17,0,United States,Boulder,Windows,29/01/1,11,"['search', 'goolg', 'google ps']",3,0
140,1,29/01/15 11:06,"[""deactivate"",""facebook"",""Fa Fcebook""]",189.195.37.141,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36",0.17,0,Mexico,San José Del Cabo,Windows,29/01/1,11,"['deactivate', 'facebook', 'Fa Fcebook']",3,0
141,0,29/01/15 11:06,"[""Gaga""]",114.20.106.203,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.17,0,Japan,Tokyo,Windows,29/01/1,11,['Gaga'],1,0
142,1,29/01/15 11:06,"[""youtube"",""youtuby"",""youtube org""]",84.206.147.239,Mozilla/5.0 (Windows NT 6.1; rv:35.0) Gecko/20100101 Firefox/35.0,0.17,0,Hungary,Unknown,Windows,29/01/1,11,"['youtube', 'youtuby', 'youtube org']",3,0
143,0,29/01/15 11:06,"[""force download"",""youtuby"",""clip converter""]",209.164.95.79,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET CLR 1.1.4322; .NET4.0C; .NET4.0E; InfoPath.2),0.17,0,United States,Dallas,compatible,29/01/1,11,"['force download', 'youtuby', 'clip converter']",3,0
144,0,29/01/15 11:06,"[""Naruto Bleach Lover""]",186.227.222.73,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36",0.17,0,Brazil,Iraquara,Windows,29/01/1,11,['Naruto Bleach Lover'],1,1
145,1,29/01/15 11:06,"[""APS Media Agency""]",74.143.240.140,Mozilla/5.0 (Windows NT 6.1; rv:35.0) Gecko/20100101 Firefox/35.0,0.17,0,United States,Bowling Green,Windows,29/01/1,11,['APS Media Agency'],1,1
146,1,29/01/15 11:06,"[""APS Media Agency""]",74.143.240.140,Mozilla/5.0 (Windows NT 6.1; rv:35.0) Gecko/20100101 Firefox/35.0,0.17,0,United States,Bowling Green,Windows,29/01/1,11,['APS Media Agency'],1,1
147,1,29/01/15 11:06,"[""turbo tax"",""turbotax"",""turbo tax intuit""]",218.188.176.22,"Mozilla/5.0 (iPad; CPU OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53",1.19,0,Hong Kong,Unknown,iPad,29/01/1,11,"['turbo tax', 'turbotax', 'turbo tax intuit']",3,0
148,1,29/01/15 11:06,"[""search"",""goolg"",""google downs""]",191.23.187.95,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0,0.17,0,Brazil,Unknown,Windows,29/01/1,11,"['search', 'goolg', 'google downs']",3,0
149,0,29/01/15 11:06,"[""online tv"",""online tv news"",""tv online""]",71.20.193.92,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",0.17,0,United States,Unknown,Windows,29/01/1,11,"['online tv', 'online tv news', 'tv online']",3,0
150,1,29/01/15 11:06,"[""pediatric job"",""online job"",""job search""]",221.12.22.103,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/600.1.17 (KHTML, like Gecko) Version/7.1 Safari/537.85.10",0.22,0,China,Hangzhou,Macintosh,29/01/1,11,"['pediatric job', 'online job', 'job search']",3,0
151,1,29/01/15 11:06,"[""facebook account"",""facebook safety"",""hacked facebook""]",74.143.55.115,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36",0.17,0,United States,Louisville,Windows,29/01/1,11,"['facebook account', 'facebook safety', 'hacked facebook']",3,0
152,1,29/01/15 11:07,"[""mp3 mobi"",""mp4 videos""]",71.31.41.28,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36",0.17,0,United States,Manchester,Windows,29/01/1,11,"['mp3 mobi', 'mp4 videos']",2,1
153,1,29/01/15 11:07,"[""freecreditreport.com"",""unsecured credit card"",""creditreport.com""]",216.110.121.137,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729),0.18,0,Saint Vincent and the Grenadines,Kingstown,compatible,29/01/1,11,"['freecreditreport.com', 'unsecured credit card', 'creditreport.com']",3,0
154,1,29/01/15 11:07,"[""Mega File""]",105.106.154.240,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/5.0; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; .NET CLR 3.0.30729; .NET CLR 3.5.30729),0.17,0,Algeria,Constantine,compatible,29/01/1,11,['Mega File'],1,0
155,1,29/01/15 11:07,"[""pediatric job"",""F Craigslist"",""classified new""]",221.122.47.13,Mozilla/5.0 (Windows NT 6.1; Win64; x64; Trident/7.0; rv:11.0) like Gecko,0.22,1,China,Beijing,Windows,29/01/1,11,"['pediatric job', 'F Craigslist', 'classified new']",3,0
156,0,29/01/15 11:07,"[""Player 4k""]",83.162.21.230,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36",0.17,0,Netherlands,Unknown,Windows,29/01/1,11,['Player 4k'],1,1
157,1,29/01/15 11:07,"[""Ps3 Theme""]",83.175.223.143,"Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",0.17,0,Spain,San Sebastián De Los Reyes,Windows,29/01/1,11,['Ps3 Theme'],1,0
158,1,29/01/15 11:07,"[""certified medical assistant""]",217.203.198.25,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.2,0,Italy,Unknown,Windows,29/01/1,11,['certified medical assistant'],1,0
159,1,29/01/15 11:07,"[""Celery Jeans""]",86.184.212.127,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:21.0) Gecko/20100101 Firefox/21.0,0.18,0,United Kingdom,Loanhead,Windows,29/01/1,11,['Celery Jeans'],1,1
160,1,29/01/15 11:07,"[""Naver.com""]",12.241.177.19,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko,0.17,0,United States,Middletown,Windows,29/01/1,11,['Naver.com'],1,0
161,1,29/01/15 11:07,"[""turbo tax"",""turbotax"",""turbotax 2011""]",218.211.200.115,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0,2.34,0,Taiwan,Taipei,Macintosh,29/01/1,11,"['turbo tax', 'turbotax', 'turbotax 2011']",3,0
162,1,29/01/15 11:07,"[""pediatric job"",""F Craigslist"",""online job""]",221.199.141.50,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0,0.22,1,China,Baotou,Windows,29/01/1,11,"['pediatric job', 'F Craigslist', 'online job']",3,0
163,1,29/01/15 11:07,"[""new homepage"",""the news channel"",""E News Online""]",199.45.160.78,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.111 Safari/537.36",0.17,0,United States,Boulder,Windows,29/01/1,11,"['new homepage', 'the news channel', 'E News Online']",3,1
164,1,29/01/15 11:07,"[""ron""]",18.103.79.170,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.99 Safari/537.36",0.17,0,United States,Cambridge,Windows,29/01/1,11,['ron'],1,1
165,1,29/01/15 11:07,"[""watch tv series online"",""tv shows online"",""watch free full episode"",""watch full episodes online""]",78.197.143.196,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0,0.18,0,France,Levens,Windows,29/01/1,11,"['watch tv series online', 'tv shows online', 'watch free full episode', 'watch full episodes online']",4,0
166,1,29/01/15 11:07,"[""ron""]",18.103.79.170,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.99 Safari/537.36",0.17,0,United States,Cambridge,Windows,29/01/1,11,['ron'],1,1
167,1,29/01/15 11:07,"[""ron""]",18.103.79.170,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.99 Safari/537.36",0.17,0,United States,Cambridge,Windows,29/01/1,11,['ron'],1,1
