click_status,AMP_timestamp,Query Term ,IP Address,User Agent,Cost Per Click ,Conversions,country,city
1,29/01/15 11:05,"[""image nova""]",73.192.86.2,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",$ .17,0,United States,Orange Park
18,29/01/15 11:05,"[""Sicoes""]",26.145.140.238,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0,$ .17,0,United States,Unknown
1,29/01/15 11:05,"[""pediatric job"",""F Craigslist"",""online job""]",216.237.217.193,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",$ .22,1,United States,High Point
1,29/01/15 11:05,"[""clip de video""]",255.84.187.139,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",$ .17,0,Unknown,Unknown
1,29/01/15 11:05,"[""mp3 mobi"",""mp3 org""]",71.31.41.28,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36",$ .17,0,United States,Manchester
1,29/01/15 11:05,"[""Pany Pang""]",16.182.69.100,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0),$ .17,0,United States,Palo Alto
32,29/01/15 11:05,"[""search"",""goolg"",""google com""]",199.142.203.157,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",$ .17,0,United States,Fort Collins
1,29/01/15 11:06,"[""loda""]",27.169.21.191,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,$ .17,0,"Korea, Republic of",Unknown
1,29/01/15 11:06,"[""apricot complex""]",74.202.59.80,Mozilla/5.0 (Windows NT 6.0; rv:35.0) Gecko/20100101 Firefox/35.0,$ .17,0,United States,Unknown
1,29/01/15 11:06,"[""sprint wireless"",""sprint"",""sprint wireless phones"",""cell phone"",""smartphone"",""phones review""]",248.124.59.11,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/534.57.7 (KHTML, like Gecko) Version/5.1.7 Safari/534.57.7",$ 1.21,0,Unknown,Unknown
1,29/01/15 11:06,"[""watch movies online"",""online movies"",""movies online"",""full movies online""]",225.27.168.11,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",$ .21,0,Unknown,Unknown
1,29/01/15 11:06,"[""Player 4k""]",83.162.21.230,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36",$ .17,0,Netherlands,Unknown
1,29/01/15 11:06,"[""watch movies online"",""online movies"",""movies online"",""full movies online""]",225.27.168.11,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",$ .21,0,Unknown,Unknown
1,29/01/15 11:06,"[""watch movies online"",""online movies"",""movies online"",""full movies online""]",225.27.168.11,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",$ .21,0,Unknown,Unknown
40,29/01/15 11:06,"[""watch movies online"",""online movies"",""movies online"",""full movies online""]",225.27.168.11,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",$ .21,0,Unknown,Unknown
40,29/01/15 11:06,"[""watch movies online"",""online movies"",""movies online"",""full movies online""]",225.27.168.11,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",$ .21,0,Unknown,Unknown
40,29/01/15 11:06,"[""watch movies online"",""online movies"",""movies online"",""full movies online""]",225.27.168.11,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",$ .21,0,Unknown,Unknown
40,29/01/15 11:06,"[""watch movies online"",""online movies"",""movies online"",""full movies online""]",225.27.168.11,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",$ .21,0,Unknown,Unknown
1,29/01/15 11:06,"[""apricot complex""]",47.66.227.196,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,$ .17,0,Germany,Unknown
40,29/01/15 11:06,"[""watch movies online"",""online movies"",""movies online"",""full movies online""]",225.27.168.11,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",$ .21,0,Unknown,Unknown
1,29/01/15 11:06,"[""Player 4k""]",83.162.21.230,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36",$ .17,0,Netherlands,Unknown
18,29/01/15 11:06,"[""new homepage"",""the news channel"",""E News Online""]",6.98.133.208,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1671.4 Safari/537.36",$ .17,0,United States,Fort Huachuca
18,29/01/15 11:06,"[""youtube brasil"",""youtube filme"",""youtube news"",""youtube to mp3"",""youtube world news""]",74.85.230.151,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36",$ .17,0,United States,Chinook
40,29/01/15 11:06,"[""watch movies online"",""online movies"",""movies online"",""full movies online""]",225.27.168.11,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",$ .21,0,Unknown,Unknown
40,29/01/15 11:06,"[""watch movies online"",""online movies"",""movies online"",""full movies online""]",225.27.168.11,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",$ .21,0,Unknown,Unknown
1,29/01/15 11:06,"[""Dilandau Eu""]",95.84.181.23,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36",$ .17,0,Russian Federation,Moscow
1,29/01/15 11:06,"[""APS Media Agency""]",74.143.240.140,Mozilla/5.0 (Windows NT 6.1; rv:35.0) Gecko/20100101 Firefox/35.0,$ .17,0,United States,Bowling Green
1,29/01/15 11:06,"[""South Park Studio""]",85.204.170.157,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36",$ .17,0,Spain,Madrid
1,29/01/15 11:06,"[""search"",""goolg"",""google ps""]",199.45.198.22,Mozilla/5.0 (Windows NT 5.1; rv:13.0) Gecko/20100101 Firefox/13.0.1,$ .17,0,United States,Boulder
1,29/01/15 11:06,"[""deactivate"",""facebook"",""Fa Fcebook""]",189.195.37.141,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36",$ .17,0,Mexico,San José Del Cabo
29,29/01/15 11:06,"[""Gaga""]",114.20.106.203,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",$ .17,0,Japan,Tokyo
1,29/01/15 11:06,"[""youtube"",""youtuby"",""youtube org""]",84.206.147.239,Mozilla/5.0 (Windows NT 6.1; rv:35.0) Gecko/20100101 Firefox/35.0,$ .17,0,Hungary,Unknown
32,29/01/15 11:06,"[""force download"",""youtuby"",""clip converter""]",209.164.95.79,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET CLR 1.1.4322; .NET4.0C; .NET4.0E; InfoPath.2),$ .17,0,United States,Dallas
32,29/01/15 11:06,"[""Naruto Bleach Lover""]",186.227.222.73,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36",$ .17,0,Brazil,Iraquara
1,29/01/15 11:06,"[""APS Media Agency""]",74.143.240.140,Mozilla/5.0 (Windows NT 6.1; rv:35.0) Gecko/20100101 Firefox/35.0,$ .17,0,United States,Bowling Green
1,29/01/15 11:06,"[""APS Media Agency""]",74.143.240.140,Mozilla/5.0 (Windows NT 6.1; rv:35.0) Gecko/20100101 Firefox/35.0,$ .17,0,United States,Bowling Green
1,29/01/15 11:06,"[""turbo tax"",""turbotax"",""turbo tax intuit""]",218.188.176.22,"Mozilla/5.0 (iPad; CPU OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53",$ 1.19,0,Hong Kong,Unknown
1,29/01/15 11:06,"[""search"",""goolg"",""google downs""]",191.23.187.95,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0,$ .17,0,Brazil,Unknown
29,29/01/15 11:06,"[""online tv"",""online tv news"",""tv online""]",71.20.193.92,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",$ .17,0,United States,Unknown
1,29/01/15 11:06,"[""pediatric job"",""online job"",""job search""]",221.12.22.103,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/600.1.17 (KHTML, like Gecko) Version/7.1 Safari/537.85.10",$ .22,0,China,Hangzhou
1,29/01/15 11:06,"[""facebook account"",""facebook safety"",""hacked facebook""]",74.143.55.115,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36",$ .17,0,United States,Louisville
1,29/01/15 11:07,"[""mp3 mobi"",""mp4 videos""]",71.31.41.28,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36",$ .17,0,United States,Manchester
1,29/01/15 11:07,"[""freecreditreport.com"",""unsecured credit card"",""creditreport.com""]",216.110.121.137,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729),$ .18,0,Saint Vincent and the Grenadines,Kingstown
1,29/01/15 11:07,"[""Mega File""]",105.106.154.240,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/5.0; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; .NET CLR 3.0.30729; .NET CLR 3.5.30729),$ .17,0,Algeria,Constantine
1,29/01/15 11:07,"[""pediatric job"",""F Craigslist"",""classified new""]",221.122.47.13,Mozilla/5.0 (Windows NT 6.1; Win64; x64; Trident/7.0; rv:11.0) like Gecko,$ .22,1,China,Beijing
18,29/01/15 11:07,"[""Player 4k""]",83.162.21.230,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36",$ .17,0,Netherlands,Unknown
1,29/01/15 11:07,"[""Ps3 Theme""]",83.175.223.143,"Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",$ .17,0,Spain,San Sebastián De Los Reyes
1,29/01/15 11:07,"[""certified medical assistant""]",217.203.198.25,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",$ .20,0,Italy,Unknown
1,29/01/15 11:07,"[""Celery Jeans""]",86.184.212.127,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:21.0) Gecko/20100101 Firefox/21.0,$ .18,0,United Kingdom,Loanhead
1,29/01/15 11:07,"[""Naver.com""]",12.241.177.19,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko,$ .17,0,United States,Middletown
1,29/01/15 11:07,"[""turbo tax"",""turbotax"",""turbotax 2011""]",218.211.200.115,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0,$ 2.34,0,Taiwan,Taipei
1,29/01/15 11:07,"[""pediatric job"",""F Craigslist"",""online job""]",221.199.141.50,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0,$ .22,1,China,Baotou
1,29/01/15 11:07,"[""new homepage"",""the news channel"",""E News Online""]",199.45.160.78,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.111 Safari/537.36",$ .17,0,United States,Boulder
1,29/01/15 11:07,"[""ron""]",18.103.79.170,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.99 Safari/537.36",$ .17,0,United States,Cambridge
1,29/01/15 11:07,"[""watch tv series online"",""tv shows online"",""watch free full episode"",""watch full episodes online""]",78.197.143.196,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0,$ .18,0,France,Levens
1,29/01/15 11:07,"[""ron""]",18.103.79.170,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.99 Safari/537.36",$ .17,0,United States,Cambridge
1,29/01/15 11:07,"[""ron""]",18.103.79.170,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.99 Safari/537.36",$ .17,0,United States,Cambridge
1,29/01/15 11:07,"[""force download"",""youtuby"",""youtube""]",186.226.137.50,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; Valve Steam GameOverlay/1422054110; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.86 Safari/537.36",$ .17,0,Brazil,Sao Sebastiao Do Paraiso
1,29/01/15 11:07,"[""sport event tickets"",""tickets"",""buy concert tickets""]",222.87.49.245,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36",$ .34,0,China,Guiyang
1,29/01/15 11:07,"[""Byethost""]",96.155.29.219,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; WOW64; Trident/6.0; .NET4.0E; .NET4.0C; .NET CLR 3.5.30729; .NET CLR 2.0.50727; .NET CLR 3.0.30729; HPNTDFJS; InfoPath.2),$ .17,0,United States,Unknown
1,29/01/15 11:07,"[""insanity"",""insanity workout"",""insanity reviews""]",94.76.214.56,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",$ .17,0,United Kingdom,Unknown
1,29/01/15 11:07,"[""search"",""goolg"",""Goo QL""]",199.39.233.170,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36",$ .17,0,United States,South Plainfield
1,29/01/15 11:07,"[""Naver.com""]",69.99.99.81,Mozilla/5.0 (Windows NT 6.3; Trident/7.0; rv:11.0) like Gecko,$ .17,0,United States,Unknown
1,29/01/15 11:07,"[""disk""]",15.40.85.73,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E),$ .17,0,United States,Palo Alto
18,29/01/15 11:07,"[""dictionary"",""encyclopedia the free dictionary"",""hotel dict""]",4.43.36.147,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko,$ .25,0,United States,Unknown
1,29/01/15 11:07,"[""pediatric job"",""Craig S List"",""classifieds""]",222.75.98.234,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0,$ .22,1,China,Shizuishan
1,29/01/15 11:07,"[""samsonite luggage""]",223.202.44.32,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,$ .57,0,China,Beijing
1,29/01/15 11:07,"[""vuxinh"",""revistamundo4x4"",""todofb""]",73.179.58.154,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",$ .17,0,United States,Miami
1,29/01/15 11:07,"[""deactivate"",""faceboock"",""facebo9ok""]",83.219.164.250,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",$ .17,0,Austria,Langkampfen
1,29/01/15 11:07,"[""t mobile com"",""t mobile cell phone family plans"",""t mobile cell phone plans""]",250.154.213.146,"Mozilla/5.0 (iPad; CPU OS 8_0 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12A365 Safari/600.1.4",$ .44,0,Unknown,Unknown
1,29/01/15 11:07,"[""Proxy Gate"",""proxy list"",""unblock proxy""]",81.154.111.45,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",$ .17,0,United Kingdom,Bradford
1,29/01/15 11:07,"[""Mega File""]",104.244.35.96,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),$ .17,0,United States,Unknown
1,29/01/15 11:07,"[""My Family Tree DNA""]",248.240.93.15,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0,$ .22,1,Unknown,Unknown
1,29/01/15 11:07,"[""Proxy Gate"",""proxy list"",""unblock proxy""]",81.154.111.45,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",$ .17,0,United Kingdom,Bradford
1,29/01/15 11:08,"[""google"",""goolg"",""google com""]",253.123.14.130,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,$ .17,0,Unknown,Unknown
1,29/01/15 11:08,"[""Sk8 Clothing""]",223.92.207.101,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727),$ .18,0,China,Unknown
1,29/01/15 11:08,"[""youtube"",""youtuby"",""r youtube""]",9.242.164.215,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; .NET CLR 1.1.4322; .NET CLR 3.0.4506.2152; Alt1Games.Waren 1.0a; Alt1Games.T,$ .17,0,United States,Unknown
1,29/01/15 11:08,"[""whatsapp"",""whatsapp download""]",95.198.75.255,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",$ .17,0,Sweden,Unknown
1,29/01/15 11:08,"[""Naver.com""]",74.215.137.223,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,$ .17,0,United States,Cincinnati
31,29/01/15 11:08,"[""Deped Naga""]",6.92.249.77,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60",$ .17,0,United States,Fort Huachuca
1,29/01/15 11:08,"[""Lol Counter""]",80.202.0.241,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",$ .17,0,Norway,Unknown
1,29/01/15 11:08,"[""blog"",""google"",""new homepage""]",15.204.204.49,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",$ .17,0,United States,Unknown
1,29/01/15 11:08,"[""youtube"",""youtuby"",""r youtube""]",9.242.164.215,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; .NET CLR 1.1.4322; .NET CLR 3.0.4506.2152; Alt1Games.Waren 1.0a; Alt1Games.T,$ .17,0,United States,Unknown
1,29/01/15 11:08,"[""Byet Host""]",189.203.1.164,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; 360SE),$ .17,0,Mexico,Morelia
1,29/01/15 11:08,"[""youtube"",""youtuby"",""r youtube""]",9.242.164.215,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; .NET CLR 1.1.4322; .NET CLR 3.0.4506.2152; Alt1Games.Waren 1.0a; Alt1Games.T,$ .17,0,United States,Unknown
1,29/01/15 11:08,"[""satellite maps"",""map google"",""goolg""]",199.43.43.198,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",$ .17,0,United States,Orange Park
18,29/01/15 11:08,"[""ron""]",18.103.79.170,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.99 Safari/537.36",$ .17,0,United States,Cambridge
1,29/01/15 11:08,"[""watch tv live"",""television en vivo"",""live tv online""]",75.242.151.166,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",$ .17,0,United States,Unknown
29,29/01/15 11:08,"[""youtube"",""youtuby"",""Listen on Repeat""]",83.154.127.66,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",$ .17,0,France,Saint-maur-des-fossés
1,29/01/15 11:08,"[""naruto shippuden"",""game zone"",""naruto planet""]",44.23.37.231,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",$ .17,0,United States,San Diego
1,29/01/15 11:08,"[""email account"",""check my email"",""web mail""]",74.145.192.86,Mozilla/5.0 (Windows NT 6.1; rv:32.0) Gecko/20100101 Firefox/32.0,$ .17,0,United States,Unknown
1,29/01/15 11:08,"[""michael kors"",""michael michael kors""]",200.15.26.161,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.23 Safari/537.36 IR/1",$ .28,0,United States,Englewood
1,29/01/15 11:08,"[""VT Bet""]",186.218.155.235,Mozilla/5.0 (Windows NT 5.1; rv:17.0) Gecko/17.0 Firefox/17.0,$ .17,0,Brazil,Unknown
18,29/01/15 11:08,"[""Addons Chrome""]",84.242.177.11,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36",$ .17,0,Bulgaria,Unknown
32,29/01/15 11:08,"[""Shock""]",186.222.226.246,Mozilla/5.0 (Windows NT 5.1; rv:27.0) Gecko/20100101 Firefox/27.0,$ .17,0,Brazil,Taubate
1,29/01/15 11:08,"[""pediatric job"",""Craigslist ORG"",""online job""]",78.245.224.224,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; yie9; rv:11.0) like Gecko,$ .22,1,France,Vaulnaveys-le-bas
1,29/01/15 11:08,"[""Neox Scan Lat or""]",83.255.163.94,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0,$ .17,0,Sweden,Borlänge
1,29/01/15 11:08,"[""airbnb twitter"",""twitter backgrounds"",""twitter cover""]",71.185.110.106,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36",$ .17,0,United States,Philadelphia
1,29/01/15 11:08,"[""nordstrom"",""womens shoes"",""mens jackets"",""ugg boots"",""mac cosmetics"",""semi formal dress""]",218.158.119.215,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",$ .37,0,"Korea, Republic of",Daejeon
1,29/01/15 11:08,"[""Contract Counsel""]",92.93.214.9,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36",$ .22,0,France,Brest
1,29/01/15 11:09,"[""Bay PIC""]",7.93.132.129,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",$ .17,0,United States,Unknown
1,29/01/15 11:09,"[""elpais""]",84.167.168.230,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0,$ .17,0,Germany,Unknown
29,29/01/15 11:09,"[""youtube brasil"",""youtube filme"",""youtube news"",""youtube to mp3"",""youtube world news""]",116.21.149.81,Mozilla/5.0 (Windows NT 5.1; rv:27.0) Gecko/20100101 Firefox/27.0,$ .17,0,China,Guangzhou
1,29/01/15 11:09,"[""vuxinh"",""import gsm""]",191.145.208.49,Mozilla/5.0 (Windows NT 5.1; rv:35.0) Gecko/20100101 Firefox/35.0,$ .17,0,Colombia,Unknown
1,29/01/15 11:09,"[""airasia""]",210.204.17.67,Mozilla/5.0 (Windows NT 5.1; rv:8.0.1) Gecko/20100101 Firefox/8.0.1 Facicons,$ .17,0,"Korea, Republic of",Unknown
1,29/01/15 11:09,"[""google"",""goolg"",""new google""]",76.76.253.226,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",$ .17,0,United States,Tooele
1,29/01/15 11:09,"[""search"",""goolg"",""k google""]",17.125.162.193,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",$ .17,0,United States,Cupertino
1,29/01/15 11:09,"[""michael kors"",""michael michael kors""]",254.158.24.226,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0,$ .28,0,Unknown,Unknown
1,29/01/15 11:09,"[""Kang Wahyu""]",69.253.192.36,Mozilla/5.0 (Windows NT 5.1; rv:35.0) Gecko/20100101 Firefox/35.0,$ .17,0,United States,Pottstown
